,anchor,positive,negative
128687,589,3896,3094
128688,590,5337,534
128689,591,602,1386
128690,592,2789,2369
128691,593,3872,4213
128692,594,6723,106
128693,595,5581,2298
128694,596,3850,3901
128695,597,4452,1496
128696,598,3971,510
128697,599,1053,231
128698,600,6081,5444
128699,601,1588,5483
128700,602,1579,1368
128701,603,2154,6623
128702,604,6355,1252
128703,605,4376,219
128704,606,138,1030
128705,607,6447,6082
128706,608,5988,2892
128707,609,2894,4088
128708,610,3269,4308
128709,611,1432,5324
128710,612,5685,3905
128711,613,3024,6198
128712,614,1589,223
128713,615,5168,999
128714,616,3288,2949
128715,617,3232,5105
128716,618,6658,3753
128717,619,5663,3939
128718,620,309,5562
128719,621,1553,461
128720,622,1799,1604
128721,623,2769,1766
128722,624,6452,3808
128723,625,4475,6115
128724,626,1517,221
128725,627,3176,1483
128726,628,4167,5965
128727,629,4239,4909
128728,630,418,4321
128729,631,5316,4015
128730,632,856,2068
128731,633,4391,2939
128732,634,4864,5331
128733,635,4946,860
128734,636,4047,6380
128735,637,6075,1772
128736,638,6589,3568
128737,639,537,5380
128738,640,4348,4833
128739,641,6027,5872
128740,642,340,1505
128741,643,1073,5344
128742,644,3325,4974
128743,645,2455,4584
128744,646,508,744
128745,647,6341,3646
128746,648,3701,1009
128747,649,5304,4997
128748,650,4148,5361
128749,651,3197,1924
128750,652,1220,1193
128751,653,3903,5931
128752,654,5457,44
128753,655,862,1128
128754,656,2906,4856
128755,657,4285,498
128756,658,375,108
128757,659,4106,4031
128758,660,4631,5717
128759,661,4477,4027
128760,662,4084,3982
128761,663,4017,6249
128762,664,6584,3070
128763,665,1377,6358
128764,666,4506,5307
128765,667,418,433
128766,668,323,429
128767,669,2555,6533
128768,670,5128,310
128769,671,4238,953
128770,672,59,2748
128771,673,199,982
128772,674,4928,308
128773,675,323,5263
128774,676,2157,5639
128775,677,5296,4434
128776,678,3214,2888
128777,679,5335,6347
128778,680,5178,2122
128779,681,3799,4100
128780,682,353,3878
128781,683,1241,1621
128782,684,4737,596
128783,685,5070,5207
128784,686,3686,6468
128785,687,4497,1373
128786,688,5627,2399
128787,689,5341,4900
128788,690,6434,2657
128789,691,3348,5329
128790,692,2022,1885
128791,693,4744,2823
128792,694,3401,1646
128793,695,6520,2996
128794,696,4209,2444
128795,697,6710,3044
128796,698,3143,367
128797,699,632,5529
128798,700,2913,3790
128799,701,3948,6733
128800,702,2038,5295
128801,703,2770,3195
128802,704,5604,5003
128803,705,1777,6121
128804,706,5993,4135
128805,707,4306,5424
128806,708,1804,490
128807,709,507,1493
128808,710,6077,1962
128809,711,1701,2872
128810,712,2031,2622
128811,713,350,6678
128812,714,3735,5539
128813,715,4916,1008
128814,716,4646,1069
128815,717,6303,1761
128816,718,2433,1372
128817,719,518,658
128818,720,1963,3762
128819,721,1410,1291
128820,722,3508,5033
128821,723,6271,903
128822,724,5564,4354
128823,725,2754,1634
128824,726,1234,2340
128825,727,2952,3430
128826,728,557,1831
128827,729,4725,1078
128828,730,1394,2263
128829,731,3652,2700
128830,732,6146,3933
128831,733,560,403
128832,734,3673,4430
128833,735,6111,5534
128834,736,493,618
128835,737,5604,2145
128836,738,2652,1174
128837,739,2637,4838
128838,740,6531,6063
128839,741,5305,1772
128840,742,4445,1624
128841,743,6258,1847
128842,744,4430,2946
128843,745,5044,3958
128844,746,896,2612
128845,747,4232,4956
128846,748,676,2092
128847,749,3250,1408
128848,750,4221,601
128849,751,5687,5779
128850,752,1747,1423
128851,753,1979,1132
128852,754,371,2002
128853,755,1143,6639
128854,756,1870,2511
128855,757,5244,2905
128856,758,2305,3051
128857,759,4096,5486
128858,760,3862,984
128859,761,6034,1184
128860,762,2084,3407
128861,763,4978,126
128862,764,5663,5880
128863,765,6590,1688
128864,766,3106,3021
128865,767,6029,1517
128866,768,4157,4706
128867,769,2331,6083
128868,770,6305,6466
128869,771,5120,2278
128870,772,2869,5086
128871,773,6424,4950
128872,774,3337,4350
128873,775,6211,3874
128874,776,3724,6395
128875,777,4704,3929
128876,778,3317,374
128877,779,641,2757
128878,780,6219,6232
128879,781,274,74
128880,782,5201,886
128881,783,1445,2701
128882,784,5384,4253
128883,785,3494,4482
128884,786,1971,6007
128885,787,4454,3311
128886,788,4401,950
128887,789,1943,4791
128888,790,1866,2666
128889,791,4272,5788
128890,792,4359,1667
128891,793,6537,3676
128892,794,5439,5981
128893,795,4607,5262
128894,796,1900,3940
128895,797,4888,2490
128896,798,5856,225
128897,799,6729,5514
128898,800,2132,2587
128899,801,3744,207
128900,802,6486,1844
128901,803,3858,568
128902,804,5275,5039
128903,805,4336,3776
128904,806,202,341
128905,807,4422,690
128906,808,2418,3048
128907,809,1455,2551
128908,810,115,201
128909,811,4752,1093
128910,812,2130,2869
128911,813,3625,2520
128912,814,4833,225
128913,815,4816,2035
128914,816,4488,2807
128915,817,5239,2585
128916,818,302,1453
128917,819,6424,32
128918,820,466,5254
128919,821,896,2583
128920,822,4436,1692
128921,823,5999,556
128922,824,581,6548
128923,825,2287,3412
128924,826,1882,4492
128925,827,355,4323
128926,828,51,1409
128927,829,2340,2294
128928,830,2270,6434
128929,831,2246,2530
128930,832,6078,5731
128931,833,6716,4384
128932,834,1788,3747
128933,835,4905,3669
128934,836,302,4416
128935,837,6619,398
128936,838,6405,4288
128937,839,2940,711
128938,840,5083,4783
128939,841,5576,5652
128940,842,3023,6407
128941,843,3918,3851
128942,844,5356,5548
128943,845,1131,734
128944,846,2838,5868
128945,847,825,2874
128946,848,1088,4705
128947,849,5312,1394
128948,850,4875,591
128949,851,4034,1393
128950,852,5441,6220
128951,853,3418,4898
128952,854,5651,1902
128953,855,1327,4184
128954,856,509,4496
128955,857,3697,128
128956,858,2818,6188
128957,859,884,1117
128958,860,6702,279
128959,861,4233,1770
128960,862,4719,2955
128961,863,5219,1293
128962,864,6003,5904
128963,865,4718,1387
128964,866,3900,2016
128965,867,3658,3942
128966,868,1146,4469
128967,869,4317,4028
128968,870,1770,3427
128969,871,2111,3904
128970,872,319,4225
128971,873,4076,5104
128972,874,2762,2923
128973,875,4861,4394
128974,876,420,6271
128975,877,6284,1372
128976,878,2582,2628
128977,879,2526,3333
128978,880,4588,1641
128979,881,6102,2029
128980,882,5485,1293
128981,883,5565,6538
128982,884,2274,3900
128983,885,4546,1804
128984,886,475,5499
128985,887,236,5932
128986,888,6411,2978
128987,889,751,241
128988,890,4601,1971
128989,891,2830,4885
128990,892,3859,4753
128991,893,486,3897
128992,894,5637,6577
128993,895,3605,4136
128994,896,3258,162
128995,897,572,3672
128996,898,4475,3616
128997,899,1366,6508
128998,900,507,6354
128999,901,1237,5506
129000,902,6604,2950
129001,903,6677,1402
129002,904,1423,3294
129003,905,3607,2287
129004,906,6486,5920
129005,907,3630,1121
129006,908,5324,3765
129007,909,4249,1442
129008,910,3538,1270
129009,911,3819,1741
129010,912,4602,4621
129011,913,2592,6566
129012,914,99,5079
129013,915,1272,6194
129014,916,4235,835
129015,917,204,5928
129016,918,4986,2447
129017,919,3740,553
129018,920,6220,5403
129019,921,5876,5415
129020,922,746,3575
129021,923,6601,3888
129022,924,2366,6634
129023,925,2418,5011
129024,926,1010,548
129025,927,5982,2635
129026,928,3279,6208
129027,929,6356,2896
129028,930,4555,5076
129029,931,4459,4564
129030,932,4265,274
129031,933,3811,5661
129032,934,4607,3126
129033,935,6352,523
129034,936,4002,6267
129035,937,97,3150
129036,938,3172,3885
129037,939,410,4247
129038,940,1696,3288
129039,941,4328,4893
129040,942,2099,5070
129041,943,6659,1864
129042,944,314,1558
129043,945,3632,4415
129044,946,5555,6144
129045,947,479,5200
129046,948,6070,5553
129047,949,599,4903
129048,950,941,5469
129049,951,43,6286
129050,952,3979,5323
129051,953,1901,2832
129052,954,2650,1141
129053,955,801,249
129054,956,1214,1349
129055,957,3937,2568
129056,958,1071,6364
129057,959,3153,1966
129058,960,2964,1499
129059,961,4435,3206
129060,962,2206,6302
129061,963,4310,1024
129062,964,3841,6578
129063,965,171,437
129064,966,1879,4776
129065,967,6711,761
129066,968,98,3031
129067,969,1158,4435
129068,970,5097,6693
129069,971,1595,5916
129070,972,3701,1676
129071,973,613,1180
129072,974,4540,6646
129073,975,2784,456
129074,976,339,2242
129075,977,3925,4412
129076,978,5633,3733
129077,979,850,501
129078,980,4194,2349
129079,981,4071,773
129080,982,238,5902
129081,983,5604,6719
129082,984,276,2684
129083,985,1309,1369
129084,986,406,2882
129085,987,4057,6502
129086,988,2421,1912
129087,989,2833,2725
129088,990,6167,1617
129089,991,3975,4154
129090,992,1225,4123
129091,993,1889,3872
129092,994,3576,4287
129093,995,5551,5109
129094,996,53,2959
129095,997,6055,2548
129096,998,1156,5378
129097,999,6282,1455
129098,1000,441,5491
129099,1001,4112,872
129100,1002,6506,1854
129101,1003,910,3238
129102,1004,681,1684
129103,1005,1686,3305
129104,1006,2760,1289
129105,1007,1195,1299
129106,1008,4470,2325
129107,1009,1864,2887
129108,1010,3459,2142
129109,1011,3649,2615
129110,1012,1857,1402
129111,1013,5969,224
129112,1014,4905,3051
129113,1015,4046,1476
129114,1016,3731,1782
129115,1017,133,6464
129116,1018,4108,1235
129117,1019,4480,312
129118,1020,3210,6612
129119,1021,5779,4003
129120,1022,4400,1154
129121,1023,5615,267
129122,1024,3884,6671
129123,1025,6663,3924
129124,1026,6457,4895
129125,1027,1981,1014
129126,1028,4769,3197
129127,1029,2881,508
129128,1030,4329,6252
129129,1031,1399,6701
129130,1032,677,6224
129131,1033,314,5619
129132,1034,5097,5750
129133,1035,6303,45
129134,1036,4288,5634
129135,1037,4831,2322
129136,1038,3117,1623
129137,1039,3280,3160
129138,1040,3940,4731
129139,1041,1892,6182
129140,1042,5209,586
129141,1043,1108,4771
129142,1044,1687,1283
129143,1045,747,4007
129144,1046,3302,6651
129145,1047,6666,5578
129146,1048,2573,714
129147,1049,657,6213
129148,1050,435,2463
129149,1051,1839,1429
129150,1052,1933,1843
129151,1053,779,4362
129152,1054,280,180
129153,1055,2679,1569
129154,1056,5842,3951
129155,1057,4897,6535
129156,1058,1910,1600
129157,1059,294,1287
129158,1060,2803,3600
129159,1061,4375,2570
129160,1062,4529,5854
129161,1063,355,5044
129162,1064,3163,1492
129163,1065,2733,4136
129164,1066,6506,3762
129165,1067,1728,5228
129166,1068,4893,926
129167,1069,54,45
129168,1070,2590,1567
129169,1071,5602,6209
129170,1072,1319,4084
129171,1073,5473,772
129172,1074,4119,3965
129173,1075,4558,6539
129174,1076,79,790
129175,1077,2359,5125
129176,1078,3230,1609
129177,1079,5427,3247
129178,1080,1402,4761
129179,1081,4476,2028
129180,1082,3862,1275
129181,1083,2898,3651
129182,1084,1474,5399
129183,1085,5455,4341
129184,1086,1115,2271
129185,1087,1093,2312
129186,1088,735,4311
129187,1089,196,2875
129188,1090,4567,60
129189,1091,4147,5212
129190,1092,4052,2928
129191,1093,5539,1104
129192,1094,4407,4897
129193,1095,5550,4351
129194,1096,4157,908
129195,1097,4642,5775
129196,1098,2065,1748
129197,1099,6548,5340
129198,1100,4585,826
129199,1101,5766,6420
129200,1102,3561,3467
129201,1103,6591,1146
129202,1104,4693,5458
129203,1105,387,5545
129204,1106,6218,4974
129205,1107,166,5394
129206,1108,5166,6036
129207,1109,2410,1163
129208,1110,1621,1744
129209,1111,2898,609
129210,1112,5249,2660
129211,1113,4168,1828
129212,1114,898,6075
129213,1115,364,4019
129214,1116,3048,2153
129215,1117,2280,478
129216,1118,4660,2071
129217,1119,2140,412
129218,1120,2108,6705
129219,1121,710,4623
129220,1122,6350,2062
129221,1123,5635,4646
129222,1124,695,2719
129223,1125,2762,599
129224,1126,2032,3139
129225,1127,2618,151
129226,1128,144,406
129227,1129,516,3222
129228,1130,442,4602
129229,1131,1762,3168
129230,1132,5089,809
129231,1133,5143,1704
129232,1134,90,1075
129233,1135,4432,2439
129234,1136,1755,2948
129235,1137,4257,2800
129236,1138,74,1784
129237,1139,742,2238
129238,1140,2711,1850
129239,1141,4386,4570
129240,1142,6126,165
129241,1143,6644,23
129242,1144,4049,1594
129243,1145,5597,1205
129244,1146,940,5030
129245,1147,688,4837
129246,1148,6561,3468
129247,1149,768,3582
129248,1150,5339,3576
129249,1151,1318,5641
129250,1152,2275,3315
129251,1153,5393,4065
129252,1154,5831,755
129253,1155,1821,4989
129254,1156,2335,3469
129255,1157,6081,6477
129256,1158,963,1682
129257,1159,3044,5075
129258,1160,1831,2585
129259,1161,5281,5371
129260,1162,632,1993
129261,1163,4929,5836
129262,1164,1535,3425
129263,1165,4372,1927
129264,1166,1353,5828
129265,1167,5691,6513
129266,1168,3270,2423
129267,1169,4238,1261
129268,1170,333,4314
129269,1171,3917,5962
129270,1172,3379,1133
129271,1173,3260,132
129272,1174,4444,2808
129273,1175,4610,6328
129274,1176,842,3627
129275,1177,1952,81
129276,1178,5480,3046
129277,1179,4174,1917
129278,1180,1353,582
129279,1181,1558,3343
129280,1182,891,4644
129281,1183,5324,2755
129282,1184,42,4922
129283,1185,4826,1709
129284,1186,5007,543
129285,1187,6389,3591
129286,1188,699,2107
129287,1189,3499,2039
129288,1190,2565,1113
129289,1191,1765,1392
129290,1192,2869,227
129291,1193,3166,5966
129292,1194,4654,1877
129293,1195,661,2587
129294,1196,3831,270
129295,1197,4246,4387
129296,1198,5838,1365
129297,1199,1534,3
129298,1200,4050,6200
129299,1201,3307,3086
129300,1202,6611,4666
129301,1203,1552,543
129302,1204,5763,2837
129303,1205,5869,3421
129304,1206,6271,6485
129305,1207,6546,5235
129306,1208,364,2182
129307,1209,323,887
129308,1210,1902,2300
129309,1211,3149,3916
129310,1212,2652,1837
129311,1213,4472,6180
129312,1214,41,5955
129313,1215,849,5454
129314,1216,4921,5275
129315,1217,2459,1252
129316,1218,4030,6267
129317,1219,3830,1958
129318,1220,4373,490
129319,1221,5430,56
129320,1222,4849,4615
129321,1223,5740,4797
129322,1224,3624,6178
129323,1225,5868,2931
129324,1226,3365,1105
129325,1227,4232,3968
129326,1228,4978,4509
129327,1229,1224,2438
129328,1230,3627,6143
129329,1231,1551,5563
129330,1232,1165,5692
129331,1233,4899,4427
129332,1234,1440,5180
129333,1235,1502,2558
129334,1236,1032,2639
129335,1237,3455,2181
129336,1238,2159,452
129337,1239,1000,293
129338,1240,5092,3897
129339,1241,5979,6260
129340,1242,3296,2814
129341,1243,4452,942
129342,1244,6635,4649
129343,1245,2761,6698
129344,1246,682,1842
129345,1247,3170,5011
129346,1248,6191,4569
129347,1249,2754,3133
129348,1250,5981,1625
129349,1251,6016,3735
129350,1252,2996,1697
129351,1253,1046,1325
129352,1254,1417,1200
129353,1255,1801,5418
129354,1256,2053,4372
129355,1257,928,3373
129356,1258,4406,2345
129357,1259,5587,5099
129358,1260,988,5163
129359,1261,6458,784
129360,1262,4109,485
129361,1263,337,4705
129362,1264,464,5783
129363,1265,878,5593
129364,1266,4152,1514
129365,1267,6416,535
129366,1268,2283,5932
129367,1269,2435,1571
129368,1270,743,5397
129369,1271,941,5659
129370,1272,4643,4254
129371,1273,4862,4652
129372,1274,180,6225
129373,1275,4644,5898
129374,1276,4197,2402
129375,1277,5706,2301
129376,1278,4638,3064
129377,1279,6248,5
129378,1280,6074,1663
129379,1281,3220,275
129380,1282,1439,4768
129381,1283,3713,5182
129382,1284,615,4757
129383,1285,3707,6723
129384,1286,2962,3976
129385,1287,2202,554
129386,1288,4935,6734
129387,1289,1546,549
129388,1290,520,2729
129389,1291,187,683
129390,1292,4921,4863
129391,1293,2819,6333
129392,1294,3291,130
129393,1295,5375,5619
129394,1296,1681,2093
129395,1297,2970,2442
129396,1298,2085,4235
129397,1299,2453,6678
129398,1300,5509,3108
129399,1301,6434,4818
129400,1302,2849,2184
129401,1303,307,4787
129402,1304,4822,3970
129403,1305,449,5678
129404,1306,3799,3011
129405,1307,6044,2898
129406,1308,264,859
129407,1309,4123,110
129408,1310,6236,2442
129409,1311,339,955
129410,1312,4219,4667
129411,1313,4960,2305
129412,1314,1944,2151
129413,1315,5375,596
129414,1316,1030,5150
129415,1317,309,5346
129416,1318,5838,6706
129417,1319,47,1694
129418,1320,2214,166
129419,1321,567,1578
129420,1322,6606,1449
129421,1323,2079,4502
129422,1324,1237,6027
129423,1325,3322,2376
129424,1326,6240,3294
129425,1327,1932,17
129426,1328,1458,5179
129427,1329,3861,2354
129428,1330,5763,2382
129429,1331,3188,1352
129430,1332,2205,5506
129431,1333,1168,2501
129432,1334,1721,667
129433,1335,3084,2865
129434,1336,1717,4944
129435,1337,5091,5764
129436,1338,5110,1083
129437,1339,5166,265
129438,1340,6541,173
129439,1341,3489,5381
129440,1342,5100,6076
129441,1343,2198,5115
129442,1344,470,4299
129443,1345,1420,422
129444,1346,3638,5816
129445,1347,2093,5626
129446,1348,1908,1728
129447,1349,3218,2883
129448,1350,1071,2461
129449,1351,63,4487
129450,1352,1389,6718
129451,1353,448,903
129452,1354,6508,3770
129453,1355,1707,3811
129454,1356,2636,2184
129455,1357,970,6527
129456,1358,1234,1158
129457,1359,3306,3952
129458,1360,3271,1632
129459,1361,1461,587
129460,1362,2239,3421
129461,1363,3529,4783
129462,1364,5639,5090
129463,1365,456,5159
129464,1366,3089,5289
129465,1367,1610,4923
129466,1368,4027,3247
129467,1369,3408,5545
129468,1370,2051,2511
129469,1371,4930,6311
129470,1372,4179,2948
129471,1373,1081,6671
129472,1374,2175,726
129473,1375,6353,4080
129474,1376,3984,1835
129475,1377,1402,892
129476,1378,4537,4922
129477,1379,2783,4644
129478,1380,1593,4890
129479,1381,5593,6412
129480,1382,3545,5716
129481,1383,194,1499
129482,1384,2097,3418
129483,1385,4910,452
129484,1386,2615,5824
129485,1387,5505,3960
129486,1388,2791,4541
129487,1389,6682,4159
129488,1390,2267,2086
129489,1391,398,3131
129490,1392,3412,1621
129491,1393,2091,6343
129492,1394,5426,4881
129493,1395,4812,4344
129494,1396,6281,66
129495,1397,4184,3286
129496,1398,5478,164
129497,1399,6462,3022
129498,1400,3337,811
129499,1401,1386,966
129500,1402,5559,5201
129501,1403,409,378
129502,1404,6384,5035
129503,1405,6282,4324
129504,1406,3007,1540
129505,1407,3754,744
129506,1408,2418,1043
129507,1409,3223,5125
129508,1410,945,5129
129509,1411,4787,479
129510,1412,734,3576
129511,1413,4284,76
129512,1414,1148,1204
129513,1415,2651,4962
129514,1416,5964,4772
129515,1417,795,1893
129516,1418,4162,139
129517,1419,1941,2187
129518,1420,5789,2430
129519,1421,6475,3795
129520,1422,5882,2221
129521,1423,2134,6082
129522,1424,6473,2349
129523,1425,5776,899
129524,1426,3721,497
129525,1427,1258,4
129526,1428,6452,4145
129527,1429,1204,989
129528,1430,467,6247
129529,1431,1733,5950
129530,1432,5705,4556
129531,1433,4403,3082
129532,1434,3217,3307
129533,1435,6170,427
129534,1436,2055,18
129535,1437,2332,5726
129536,1438,2255,2474
129537,1439,861,2664
129538,1440,72,1617
129539,1441,3956,175
129540,1442,6006,2157
129541,1443,2207,5588
129542,1444,798,3404
129543,1445,6062,3486
129544,1446,3591,495
129545,1447,3918,2718
129546,1448,2419,6329
129547,1449,4780,4746
129548,1450,5986,4655
129549,1451,5256,3938
129550,1452,3038,3720
129551,1453,5959,3388
129552,1454,5755,2098
129553,1455,2596,1474
129554,1456,3249,695
129555,1457,1381,2274
129556,1458,1112,4781
129557,1459,1289,1623
129558,1460,807,5014
129559,1461,230,1581
129560,1462,2877,686
129561,1463,5516,1404
129562,1464,5767,1680
129563,1465,672,5198
129564,1466,5091,6083
129565,1467,5049,5028
129566,1468,4588,2357
129567,1469,3283,4820
129568,1470,3027,4398
129569,1471,5131,5470
129570,1472,3456,4448
129571,1473,3329,6261
129572,1474,3192,3414
129573,1475,223,4625
129574,1476,3239,1045
129575,1477,6327,1020
129576,1478,128,2375
129577,1479,5338,6299
129578,1480,1258,3316
129579,1481,390,1244
129580,1482,4266,6096
129581,1483,2199,3511
129582,1484,1985,4770
129583,1485,283,1
129584,1486,5438,436
129585,1487,146,4943
129586,1488,4663,1070
129587,1489,177,1359
129588,1490,347,1887
129589,1491,433,1026
129590,1492,6567,4385
129591,1493,5622,468
129592,1494,2630,2188
129593,1495,2739,5102
129594,1496,2718,1211
129595,1497,623,6640
129596,1498,2469,1370
129597,1499,5574,1270
129598,1500,2505,6550
129599,1501,6055,4492
129600,1502,6319,1587
129601,1503,4680,5839
129602,1504,3053,5289
129603,1505,3011,4161
129604,1506,4564,3480
129605,1507,6223,5123
129606,1508,144,5436
129607,1509,2848,3966
129608,1510,4862,210
129609,1511,262,6436
129610,1512,2605,923
129611,1513,4855,2835
129612,1514,3314,4983
129613,1515,163,2709
129614,1516,252,3106
129615,1517,2004,54
129616,1518,2389,1204
129617,1519,6682,3608
129618,1520,5439,4411
129619,1521,3555,4445
129620,1522,2984,6440
129621,1523,5895,5870
129622,1524,250,2501
129623,1525,4422,5995
129624,1526,4837,3461
129625,1527,3091,5643
129626,1528,5748,2788
129627,1529,5445,1493
129628,1530,2741,4230
129629,1531,5827,6363
129630,1532,6473,5950
129631,1533,2767,3178
129632,1534,4118,6419
129633,1535,3237,3521
129634,1536,4753,3422
129635,1537,6074,1899
129636,1538,4877,1689
129637,1539,1305,5030
129638,1540,4767,5319
129639,1541,2760,3578
129640,1542,888,2195
129641,1543,5712,2334
129642,1544,2421,4715
129643,1545,4917,5648
129644,1546,2971,501
129645,1547,2043,4491
129646,1548,3428,4859
129647,1549,5219,3497
129648,1550,4760,3206
129649,1551,744,2785
129650,1552,4777,1476
129651,1553,1701,5914
129652,1554,5985,2764
129653,1555,2599,2239
129654,1556,1977,5859
129655,1557,85,1083
129656,1558,5694,2808
129657,1559,3794,3436
129658,1560,4277,609
129659,1561,6237,1501
129660,1562,1230,3195
129661,1563,5768,3054
129662,1564,4739,5769
129663,1565,4603,44
129664,1566,2068,1288
129665,1567,5058,1347
129666,1568,2005,1424
129667,1569,3924,87
129668,1570,4317,1853
129669,1571,4653,2326
129670,1572,2402,3007
129671,1573,631,5238
129672,1574,761,230
129673,1575,2826,6184
129674,1576,1788,5244
129675,1577,6428,3660
129676,1578,2146,2959
129677,1579,4027,2094
129678,1580,272,4114
129679,1581,1419,6415
129680,1582,3657,5236
129681,1583,3775,2716
129682,1584,3998,1772
129683,1585,6202,5600
129684,1586,184,70
129685,1587,6134,5891
129686,1588,1580,1106
129687,1589,4683,6474
129688,1590,1707,1377
129689,1591,1620,4770
129690,1592,1418,6588
129691,1593,2359,1173
129692,1594,176,6120
129693,1595,6399,2481
129694,1596,5000,3567
129695,1597,2244,2164
129696,1598,5497,4358
129697,1599,1321,2198
129698,1600,3373,21
129699,1601,3955,4038
129700,1602,1802,4357
129701,1603,3945,2420
129702,1604,5850,4260
129703,1605,78,823
129704,1606,4380,2325
129705,1607,3654,6085
129706,1608,3371,2772
129707,1609,3968,3561
129708,1610,5320,792
129709,1611,5876,3118
129710,1612,3338,939
129711,1613,2397,3008
129712,1614,4172,1113
129713,1615,1985,5751
129714,1616,1003,3481
129715,1617,1828,3316
129716,1618,6223,351
129717,1619,6551,3000
129718,1620,6552,1014
129719,1621,6526,3499
129720,1622,6638,5211
129721,1623,2631,5246
129722,1624,3325,2955
129723,1625,6623,3022
129724,1626,3545,5699
129725,1627,96,777
129726,1628,3742,5517
129727,1629,2197,3280
129728,1630,5982,317
129729,1631,3092,1424
129730,1632,727,254
129731,1633,5725,2672
129732,1634,6709,5119
129733,1635,2011,517
129734,1636,5182,1810
129735,1637,3584,6529
129736,1638,765,2966
129737,1639,2537,3076
129738,1640,3521,2569
129739,1641,4231,2407
129740,1642,1402,2010
129741,1643,5818,562
129742,1644,6639,797
129743,1645,534,5760
129744,1646,51,4834
129745,1647,3540,3551
129746,1648,4764,5400
129747,1649,2061,5702
129748,1650,17,2320
129749,1651,3177,3886
129750,1652,4094,6242
129751,1653,5004,6571
129752,1654,1579,2009
129753,1655,2535,4183
129754,1656,843,4642
129755,1657,2505,407
129756,1658,1792,1284
129757,1659,6237,6480
129758,1660,852,334
129759,1661,5460,5049
129760,1662,5446,6740
129761,1663,351,5151
129762,1664,1083,3503
129763,1665,3769,632
129764,1666,54,3109
129765,1667,3603,3366
129766,1668,696,6023
129767,1669,3953,411
129768,1670,300,5776
129769,1671,5794,6200
129770,1672,5646,3776
129771,1673,4953,2612
129772,1674,3856,678
129773,1675,696,151
129774,1676,39,2999
129775,1677,2136,1902
129776,1678,6487,3502
129777,1679,3025,2819
129778,1680,2099,3043
129779,1681,1589,2551
129780,1682,4944,250
129781,1683,4451,1379
129782,1684,1976,2580
129783,1685,3424,217
129784,1686,5153,3039
129785,1687,3366,5824
129786,1688,3375,2087
129787,1689,3210,2259
129788,1690,5117,2584
129789,1691,2841,6341
129790,1692,2397,1679
129791,1693,303,4059
129792,1694,2082,6160
129793,1695,2603,982
129794,1696,5282,4293
129795,1697,6741,5405
129796,1698,443,2450
129797,1699,1128,3794
129798,1700,6378,407
129799,1701,5709,882
129800,1702,1000,973
129801,1703,3701,267
129802,1704,231,6443
129803,1705,2201,3003
129804,1706,2827,2862
129805,1707,3494,3193
129806,1708,903,181
129807,1709,5113,2107
129808,1710,3787,1231
129809,1711,5335,6098
129810,1712,1027,3754
129811,1713,4081,2170
129812,1714,478,4193
129813,1715,5674,5145
129814,1716,876,6478
129815,1717,2238,1417
129816,1718,2539,2877
129817,1719,6247,5142
129818,1720,643,2086
129819,1721,4404,4080
129820,1722,5040,6324
129821,1723,3444,3884
129822,1724,5917,1775
129823,1725,1398,1645
129824,1726,1901,208
129825,1727,6175,1059
129826,1728,2893,2025
129827,1729,5471,6537
129828,1730,487,6173
129829,1731,1435,3461
129830,1732,2250,6159
129831,1733,412,1811
129832,1734,5603,2007
129833,1735,2154,1030
129834,1736,111,4499
129835,1737,3716,4304
129836,1738,898,94
129837,1739,1350,4462
129838,1740,4395,5082
129839,1741,6102,2223
129840,1742,1174,145
129841,1743,2727,6099
129842,1744,4582,1867
129843,1745,2047,2148
129844,1746,5141,3807
129845,1747,2905,991
129846,1748,3813,2995
129847,1749,2658,1950
129848,1750,5149,5072
129849,1751,5241,2439
129850,1752,2180,4856
129851,1753,3064,808
129852,1754,3763,3830
129853,1755,6196,2001
129854,1756,3720,1795
129855,1757,3013,961
129856,1758,5947,4025
129857,1759,4917,60
129858,1760,2671,5275
129859,1761,2694,6367
129860,1762,5003,1235
129861,1763,1725,3178
129862,1764,5712,4944
129863,1765,5460,4824
129864,1766,4406,1398
129865,1767,1725,4730
129866,1768,379,6206
129867,1769,5621,869
129868,1770,5803,2708
129869,1771,4973,5096
129870,1772,472,4999
129871,1773,2720,2823
129872,1774,2405,3465
129873,1775,4085,1223
129874,1776,5545,1730
129875,1777,4619,2453
129876,1778,725,2808
129877,1779,5177,1465
129878,1780,3023,1668
129879,1781,1564,3439
129880,1782,1703,5825
129881,1783,2554,3637
129882,1784,1426,3204
129883,1785,637,5453
129884,1786,2690,2974
129885,1787,5574,3519
129886,1788,2361,5943
129887,1789,3466,2108
129888,1790,3473,3967
129889,1791,3283,3758
129890,1792,5623,1852
129891,1793,3977,3681
129892,1794,4540,1055
129893,1795,564,2081
129894,1796,1956,459
129895,1797,5918,1290
129896,1798,5628,2967
129897,1799,2751,3016
129898,1800,1322,4803
129899,1801,466,4939
129900,1802,5233,4140
129901,1803,351,6680
129902,1804,3062,1008
129903,1805,6725,5706
129904,1806,1792,5060
129905,1807,4070,5932
129906,1808,786,6469
129907,1809,3313,1362
129908,1810,3814,2516
129909,1811,2248,3669
129910,1812,4985,3956
129911,1813,546,1085
129912,1814,5199,1992
129913,1815,5080,5732
129914,1816,180,6226
129915,1817,3133,785
129916,1818,5796,1819
129917,1819,2065,3773
129918,1820,3405,5935
129919,1821,3793,3832
