,anchor,positive,negative
126825,6341,6465,1204
126826,6341,4184,3692
126827,6341,3482,2228
126828,6341,6544,5670
126829,6341,2582,6144
126830,6341,5052,3217
126831,6341,1055,2325
126832,6341,936,328
126833,6341,2400,5824
126834,6341,3668,3985
126835,6341,4583,6148
126836,6341,97,3056
126837,6341,79,1813
126838,6341,3025,2539
126839,6341,2927,3999
126840,6342,2132,1583
126841,6342,6564,5206
126842,6342,565,1713
126843,6342,755,270
126844,6342,1614,2927
126845,6342,490,5606
126846,6342,3392,1208
126847,6342,3701,3926
126848,6342,199,5111
126849,6342,1184,4128
126850,6342,1487,5696
126851,6342,5466,93
126852,6342,2319,6233
126853,6342,4464,1032
126854,6342,845,4497
126855,6342,6564,2427
126856,6342,4607,3136
126857,6342,6116,4652
126858,6342,6415,3974
126859,6342,6286,2601
126860,6343,4158,2196
126861,6343,125,4587
126862,6343,6326,5729
126863,6343,4341,5888
126864,6343,1158,2176
126865,6343,1239,3855
126866,6343,0,4469
126867,6343,3725,179
126868,6343,1224,2938
126869,6343,3559,1947
126870,6343,2363,2972
126871,6343,2963,974
126872,6343,5309,2532
126873,6343,681,4015
126874,6343,6425,1332
126875,6343,6292,2791
126876,6343,1267,4850
126877,6343,4743,3809
126878,6343,6305,6683
126879,6343,6004,3953
126880,6344,2148,4479
126881,6344,3318,2544
126882,6344,801,4386
126883,6344,5678,86
126884,6344,4488,374
126885,6344,4786,4708
126886,6344,6393,4053
126887,6344,3658,1733
126888,6344,6694,4827
126889,6344,2109,2751
126890,6344,5782,6099
126891,6344,2915,5972
126892,6344,5825,6167
126893,6344,656,4572
126894,6344,3751,6723
126895,6344,2486,3554
126896,6344,4498,6618
126897,6344,2263,457
126898,6344,5770,1539
126899,6344,3229,3753
126900,6345,3786,5678
126901,6345,5822,5220
126902,6345,459,3966
126903,6345,2874,2542
126904,6345,4968,1109
126905,6345,2370,4111
126906,6345,4998,5832
126907,6345,4303,2709
126908,6345,5930,4627
126909,6345,1321,4236
126910,6345,1518,4236
126911,6345,5661,5285
126912,6345,6190,4544
126913,6345,6419,6627
126914,6345,2467,6110
126915,6345,4060,3430
126916,6345,1801,6663
126917,6345,3847,1871
126918,6345,5797,4237
126919,6345,3111,3808
126920,6346,2711,4062
126921,6346,2469,156
126922,6346,2717,3967
126923,6346,6050,5844
126924,6346,2936,2993
126925,6346,2020,3348
126926,6346,2736,2064
126927,6346,6059,5844
126928,6346,4225,455
126929,6346,2925,4170
126930,6346,5292,5177
126931,6346,5961,3415
126932,6346,4900,97
126933,6346,3448,5218
126934,6346,3188,2033
126935,6346,4681,6653
126936,6346,5249,1291
126937,6346,4434,3526
126938,6346,3474,734
126939,6346,4060,1322
126940,6347,3455,2722
126941,6347,4839,4019
126942,6347,4568,6717
126943,6347,4690,2172
126944,6347,1127,1464
126945,6347,458,1350
126946,6347,5088,5922
126947,6347,947,873
126948,6347,3364,2515
126949,6347,1441,1638
126950,6347,1151,4852
126951,6347,1853,3394
126952,6347,2988,6361
126953,6347,206,759
126954,6347,4916,286
126955,6347,4627,5787
126956,6347,209,5392
126957,6347,1293,3347
126958,6347,3272,853
126959,6347,6246,3251
126960,6348,5499,1040
126961,6348,4346,2877
126962,6348,4884,6605
126963,6348,594,3632
126964,6348,4485,2627
126965,6348,2583,4345
126966,6348,4319,5147
126967,6348,656,2321
126968,6348,2146,1904
126969,6348,5870,2476
126970,6348,5633,4784
126971,6348,802,3271
126972,6348,3445,2307
126973,6348,1916,5394
126974,6348,2466,4240
126975,6348,2981,635
126976,6348,2833,3839
126977,6348,5464,549
126978,6348,2063,1395
126979,6348,6064,3171
126980,6349,4989,1911
126981,6349,1610,3444
126982,6349,5443,5713
126983,6349,2094,293
126984,6349,3815,5817
126985,6349,536,4127
126986,6349,147,3822
126987,6349,718,1078
126988,6349,4853,4130
126989,6349,6051,6469
126990,6349,2199,2590
126991,6349,3281,5056
126992,6349,37,6678
126993,6349,4389,2722
126994,6349,3700,2140
126995,6349,3137,501
126996,6349,2676,2534
126997,6349,6124,2446
126998,6349,3593,1382
126999,6349,1805,1080
127000,6350,4138,830
127001,6350,553,3745
127002,6350,5549,4323
127003,6350,3377,3859
127004,6350,6002,2933
127005,6350,5438,4709
127006,6350,3219,3303
127007,6350,4702,5168
127008,6350,2711,1657
127009,6350,2143,3912
127010,6350,5662,1068
127011,6350,322,313
127012,6350,3599,283
127013,6350,163,4788
127014,6350,237,388
127015,6350,87,2440
127016,6350,3955,6103
127017,6350,1877,4589
127018,6350,650,2000
127019,6350,5184,1247
127020,6351,5553,4652
127021,6351,3127,2578
127022,6351,1946,632
127023,6351,4727,2883
127024,6351,5477,5617
127025,6351,1696,2636
127026,6351,2089,466
127027,6351,1427,3264
127028,6351,935,6527
127029,6351,4933,2403
127030,6351,556,1314
127031,6351,3389,2027
127032,6351,5075,2500
127033,6351,6312,5801
127034,6351,1453,5420
127035,6351,1074,449
127036,6351,1834,3281
127037,6351,3374,2795
127038,6351,3099,4078
127039,6351,6164,2002
127040,6352,4449,2677
127041,6352,1665,6508
127042,6352,1459,6386
127043,6352,6593,2720
127044,6352,3154,4227
127045,6352,6209,93
127046,6352,5142,2423
127047,6352,3311,654
127048,6352,1701,5752
127049,6352,1738,3780
127050,6352,3658,6121
127051,6352,3435,1830
127052,6352,4829,3118
127053,6352,4026,1997
127054,6352,4572,597
127055,6352,2097,6537
127056,6352,1034,4951
127057,6352,2073,839
127058,6352,5583,4698
127059,6352,6456,81
127060,6353,6518,2479
127061,6353,6603,1741
127062,6353,5332,5128
127063,6353,1286,4451
127064,6353,1768,3824
127065,6353,4450,3720
127066,6353,2194,3495
127067,6353,3759,1957
127068,6353,3651,6498
127069,6353,5529,6204
127070,6353,4729,3627
127071,6353,709,2085
127072,6353,5299,1946
127073,6353,5079,109
127074,6353,1023,6201
127075,6353,398,5742
127076,6353,4886,852
127077,6353,6536,3400
127078,6353,2969,919
127079,6353,2152,2925
127080,6354,3289,5659
127081,6354,6039,6115
127082,6354,767,4770
127083,6354,3601,366
127084,6354,5510,6553
127085,6354,3476,3908
127086,6354,2841,5944
127087,6354,3767,5575
127088,6354,2096,2758
127089,6354,4400,462
127090,6354,6346,4765
127091,6354,6326,3333
127092,6354,1458,4921
127093,6354,2332,5531
127094,6354,6138,4510
127095,6354,2689,4358
127096,6354,362,5228
127097,6354,1384,387
127098,6354,3862,4451
127099,6354,66,3723
127100,6355,4889,1716
127101,6355,3374,6422
127102,6355,2490,3917
127103,6355,4932,5809
127104,6355,2209,3213
127105,6355,3347,168
127106,6355,0,473
127107,6355,3010,1439
127108,6355,59,1290
127109,6355,975,3259
127110,6355,6714,5096
127111,6355,2881,1038
127112,6355,777,6267
127113,6355,2337,5919
127114,6355,5094,4336
127115,6355,3552,2998
127116,6355,6294,4499
127117,6355,5501,4491
127118,6355,4701,4203
127119,6355,2613,499
127120,6356,4341,824
127121,6356,5733,1973
127122,6356,3748,2492
127123,6356,5218,5578
127124,6356,3067,2481
127125,6356,15,3507
127126,6356,1226,1769
127127,6356,3998,101
127128,6356,4114,3896
127129,6356,5598,2458
127130,6356,5374,5250
127131,6356,5452,6154
127132,6356,2671,2455
127133,6356,1647,3328
127134,6356,1082,2852
127135,6356,1979,5731
127136,6356,2797,1977
127137,6356,2098,5897
127138,6356,562,5735
127139,6356,4870,2838
127140,6357,4659,1379
127141,6357,2915,58
127142,6357,72,239
127143,6357,4501,6060
127144,6357,6525,3680
127145,6357,1039,4783
127146,6357,4243,3428
127147,6357,1525,2798
127148,6357,2270,504
127149,6357,3538,5918
127150,6357,2203,5521
127151,6357,3473,867
127152,6357,3546,3447
127153,6357,1650,932
127154,6357,3682,960
127155,6357,2299,286
127156,6357,1819,5022
127157,6357,1461,5357
127158,6357,6258,1174
127159,6357,1247,2756
127160,6358,5667,391
127161,6358,2039,5919
127162,6358,5747,4066
127163,6358,2138,3478
127164,6358,3934,5330
127165,6358,5202,5661
127166,6358,1373,4667
127167,6358,375,1539
127168,6358,4090,5613
127169,6358,3499,649
127170,6358,3642,1117
127171,6358,1115,1119
127172,6358,4302,4446
127173,6358,3557,4192
127174,6358,1606,2437
127175,6358,1869,4301
127176,6358,6517,4589
127177,6358,192,6417
127178,6358,6163,4557
127179,6358,5256,1998
127180,6359,1358,4192
127181,6359,1398,3777
127182,6359,5941,2969
127183,6359,2875,6663
127184,6359,2564,6463
127185,6359,2367,6084
127186,6359,3836,1826
127187,6359,5823,3435
127188,6359,2214,6622
127189,6359,601,2314
127190,6359,1704,5884
127191,6359,5218,4761
127192,6359,4864,6365
127193,6359,3007,5569
127194,6359,6243,616
127195,6359,6279,6602
127196,6359,825,5718
127197,6359,2753,2227
127198,6359,3588,218
127199,6359,3638,5597
127200,6360,3843,681
127201,6360,9,6656
127202,6360,828,5335
127203,6360,5492,6478
127204,6360,5704,6541
127205,6360,1044,5196
127206,6360,2035,1065
127207,6360,597,6714
127208,6360,3862,6053
127209,6360,4123,5085
127210,6360,1698,3289
127211,6360,6453,1061
127212,6360,4830,6189
127213,6360,3765,6449
127214,6360,6314,862
127215,6360,6164,418
127216,6360,1895,1163
127217,6360,812,136
127218,6360,2798,1574
127219,6360,10,2814
127220,6361,617,2963
127221,6361,2140,2389
127222,6361,2950,4759
127223,6361,5768,4534
127224,6361,657,2203
127225,6361,2455,6473
127226,6361,2636,35
127227,6361,1262,3949
127228,6361,5940,1491
127229,6361,5706,6706
127230,6361,4325,1529
127231,6361,6524,1595
127232,6361,4315,2982
127233,6361,3645,2383
127234,6361,915,1197
127235,6361,6201,271
127236,6361,748,3468
127237,6361,255,4718
127238,6361,5708,1828
127239,6361,6423,4355
127240,6362,1353,5643
127241,6362,2575,66
127242,6362,503,3183
127243,6362,2608,6702
127244,6362,987,2579
127245,6362,1897,4684
127246,6362,1890,3242
127247,6362,1433,2333
127248,6362,2887,6028
127249,6362,6455,994
127250,6362,6153,2526
127251,6362,5746,1613
127252,6362,2689,3717
127253,6362,1932,6592
127254,6362,1802,5862
127255,6362,5151,3472
127256,6362,1481,5179
127257,6362,4148,2723
127258,6362,454,1357
127259,6362,2641,1042
127260,6363,3985,1874
127261,6363,3215,1052
127262,6363,6395,2794
127263,6363,5954,1354
127264,6363,5116,3380
127265,6363,2721,542
127266,6363,6664,5176
127267,6363,998,2541
127268,6363,6126,4211
127269,6363,3021,4241
127270,6363,6302,1828
127271,6363,4581,4568
127272,6363,2918,1174
127273,6363,191,2624
127274,6363,2026,5047
127275,6363,1411,5246
127276,6363,3075,1144
127277,6363,801,4935
127278,6363,6213,2209
127279,6363,1561,729
127280,6364,5834,4738
127281,6364,821,1184
127282,6364,181,882
127283,6364,2567,6741
127284,6364,3858,4212
127285,6364,4148,3573
127286,6364,3197,3129
127287,6364,1444,4753
127288,6364,2226,1667
127289,6364,1097,1041
127290,6364,5104,5557
127291,6364,1206,1798
127292,6364,1580,62
127293,6364,542,468
127294,6364,3402,6275
127295,6364,3833,2771
127296,6364,2738,1538
127297,6364,1573,4865
127298,6364,3943,2423
127299,6364,4958,6474
127300,6365,2253,4361
127301,6365,3669,6260
127302,6365,963,1107
127303,6365,1422,5564
127304,6365,144,6273
127305,6365,2826,581
127306,6365,1423,4377
127307,6365,636,5482
127308,6365,28,4650
127309,6365,4420,5204
127310,6365,1638,4437
127311,6365,3307,1377
127312,6365,6591,4730
127313,6365,2183,2298
127314,6365,878,3641
127315,6365,6213,2
127316,6365,4028,2311
127317,6365,6269,4698
127318,6365,1417,2361
127319,6365,4559,4225
127320,6366,4639,5536
127321,6366,5776,907
127322,6366,6589,879
127323,6366,1815,3141
127324,6366,3578,4222
127325,6366,4204,3461
127326,6366,1689,5523
127327,6366,4666,4353
127328,6366,2986,3035
127329,6366,2430,6344
127330,6366,605,491
127331,6366,5994,6582
127332,6366,6406,297
127333,6366,1215,3404
127334,6366,963,6446
127335,6366,4040,633
127336,6366,2923,5969
127337,6366,4536,642
127338,6366,5189,5677
127339,6366,3514,1359
127340,6367,3643,4200
127341,6367,1385,2478
127342,6367,6353,1830
127343,6367,4522,756
127344,6367,561,6688
127345,6367,2356,4391
127346,6367,5412,3567
127347,6367,3601,2584
127348,6367,1676,4865
127349,6367,4295,3572
127350,6367,3590,2763
127351,6367,6486,6460
127352,6367,1524,3186
127353,6367,548,3680
127354,6367,845,4230
127355,6367,3719,844
127356,6367,4050,973
127357,6367,5292,1961
127358,6367,503,4010
127359,6367,2631,1584
127360,6368,440,4238
127361,6368,935,4368
127362,6368,5092,5466
127363,6368,1456,936
127364,6368,2290,2457
127365,6368,1085,6485
127366,6368,5071,1307
127367,6368,3787,5928
127368,6368,2661,3368
127369,6368,2055,5033
127370,6368,91,6561
127371,6368,6040,4416
127372,6368,4964,5263
127373,6368,2307,3422
127374,6368,2125,4405
127375,6368,4837,6590
127376,6368,3842,4105
127377,6368,4293,3899
127378,6368,5455,5846
127379,6368,5315,1177
127380,6369,887,6719
127381,6369,4324,6593
127382,6369,6372,1782
127383,6369,750,1477
127384,6369,218,1398
127385,6369,1451,3784
127386,6369,3827,3558
127387,6369,403,3132
127388,6369,2647,3414
127389,6369,4481,6712
127390,6369,4656,5569
127391,6369,2860,804
127392,6369,3648,3730
127393,6369,4856,954
127394,6369,1913,2209
127395,6369,4796,65
127396,6369,2426,1350
127397,6369,1934,3961
127398,6369,71,4298
127399,6369,196,1430
127400,6370,6685,3966
127401,6370,2033,5892
127402,6370,5769,5365
127403,6370,975,2170
127404,6370,121,6494
127405,6370,1157,4733
127406,6370,365,3576
127407,6370,43,162
127408,6370,1030,3423
127409,6370,2529,2374
127410,6370,2603,3114
127411,6370,2300,5790
127412,6370,6354,3668
127413,6370,3140,5168
127414,6370,5993,6128
127415,6370,3201,4507
127416,6370,5662,1715
127417,6370,4167,434
127418,6370,5216,3637
127419,6370,4289,5086
127420,6371,1466,56
127421,6371,5092,6068
127422,6371,6292,3691
127423,6371,736,3812
127424,6371,1051,4550
127425,6371,513,4937
127426,6371,2461,3663
127427,6371,624,1224
127428,6371,2464,4782
127429,6371,4792,3164
127430,6371,2475,4112
127431,6371,5267,4940
127432,6371,5647,4227
127433,6371,5689,163
127434,6371,145,2232
127435,6371,2663,4311
127436,6371,3497,6665
127437,6371,5348,180
127438,6371,4820,3624
127439,6371,3887,4896
127440,6372,4225,891
127441,6372,3835,2559
127442,6372,3368,1406
127443,6372,5634,2315
127444,6372,5565,618
127445,6372,3669,3583
127446,6372,1560,283
127447,6372,5598,5629
127448,6372,5147,762
127449,6372,2889,5982
127450,6372,4196,3333
127451,6372,3310,990
127452,6372,559,5438
127453,6372,5777,293
127454,6372,221,2271
127455,6372,5787,1148
127456,6372,4847,3941
127457,6372,1850,1430
127458,6372,5750,6465
127459,6372,6645,6036
127460,6373,4659,3438
127461,6373,2825,2332
127462,6373,2185,4108
127463,6373,6694,16
127464,6373,2581,6716
127465,6373,2953,3437
127466,6373,3811,6454
127467,6373,4044,1977
127468,6373,524,2887
127469,6373,4422,138
127470,6373,3177,5041
127471,6373,5328,5650
127472,6373,2033,1612
127473,6373,5818,870
127474,6373,2993,3764
127475,6373,5180,990
127476,6373,1057,3305
127477,6373,375,3473
127478,6373,4451,4720
127479,6373,5173,1319
127480,6374,6178,5921
127481,6374,594,6488
127482,6374,4969,1160
127483,6374,5186,2152
127484,6374,4914,6019
127485,6374,3201,1428
127486,6374,4678,6564
127487,6374,1517,3690
127488,6374,5272,4809
127489,6374,3565,3042
127490,6374,4232,729
127491,6374,1142,3278
127492,6374,3321,3608
127493,6374,2964,1733
127494,6374,5093,6448
127495,6374,3863,6307
127496,6374,5877,6674
127497,6374,4233,2269
127498,6374,5715,6379
127499,6374,2735,1096
127500,6375,1960,3157
127501,6375,5912,5229
127502,6375,5270,374
127503,6375,2015,457
127504,6375,3115,6207
127505,6375,5277,3062
127506,6375,2674,2045
127507,6375,3407,2398
127508,6375,6088,5083
127509,6375,431,260
127510,6375,887,657
127511,6375,6347,2280
127512,6375,5374,249
127513,6375,3489,3692
127514,6375,6655,3429
127515,6375,3834,3448
127516,6375,2411,2306
127517,6375,834,2764
127518,6375,4090,4537
127519,6375,3670,752
127520,6376,3256,5713
127521,6376,1453,5534
127522,6376,6282,5539
127523,6376,5872,6469
127524,6376,5604,3503
127525,6376,2517,2698
127526,6376,2480,5631
127527,6376,6569,5285
127528,6376,3438,2133
127529,6376,2362,6096
127530,6376,4632,6034
127531,6376,4848,1167
127532,6376,5662,2702
127533,6376,3565,5203
127534,6376,5550,6525
127535,6376,2220,2325
127536,6376,1858,2335
127537,6376,2012,6206
127538,6376,5559,3677
127539,6376,3171,6032
127540,6377,5113,2501
127541,6377,1376,1024
127542,6377,4217,4570
127543,6377,6672,1557
127544,6377,5985,689
127545,6377,4140,3529
127546,6377,3323,5099
127547,6377,1906,5851
127548,6377,1690,589
127549,6377,3808,2472
127550,6377,4139,1423
127551,6377,5400,6194
127552,6377,2066,76
127553,6377,870,5378
127554,6377,903,4889
127555,6377,2614,4993
127556,6377,3735,178
127557,6377,6566,5357
127558,6377,4863,3629
127559,6377,3233,5158
127560,6378,5675,5732
127561,6378,1284,3891
127562,6378,2984,1503
127563,6378,2105,1486
127564,6378,2820,839
127565,6378,1297,4947
127566,6378,5236,3759
127567,6378,4550,6480
127568,6378,6603,5176
127569,6378,3825,4232
127570,6378,1899,2649
127571,6378,3798,251
127572,6378,3406,485
127573,6378,1614,2701
127574,6378,5219,6497
127575,6378,5474,5035
127576,6378,3759,549
127577,6378,5488,796
127578,6378,1634,3279
127579,6378,3622,2765
127580,6379,4798,5116
127581,6379,6215,1813
127582,6379,1703,5767
127583,6379,1014,2476
127584,6379,3751,3252
127585,6379,746,681
127586,6379,1515,4473
127587,6379,393,4262
127588,6379,611,947
127589,6379,6436,5222
127590,6379,6679,2220
127591,6379,6461,639
127592,6379,5,5284
127593,6379,4884,3286
127594,6379,815,5227
127595,6379,3024,1826
127596,6379,1325,6587
127597,6379,792,911
127598,6379,1389,4966
127599,6379,4203,3218
127600,6380,1544,938
127601,6380,6209,5659
127602,6380,1309,161
127603,6380,3819,604
127604,6380,1691,2576
127605,6380,1285,6332
127606,6380,6355,126
127607,6380,4086,3207
127608,6380,5202,3193
127609,6380,5242,5517
127610,6380,6242,4292
127611,6380,3119,599
127612,6380,4289,6037
127613,6380,617,3822
127614,6380,6187,1430
127615,6380,1255,5927
127616,6380,971,2656
127617,6380,6608,182
127618,6380,4684,6508
127619,6380,2788,1332
127620,6381,563,3728
127621,6381,4333,6109
127622,6381,2652,5275
127623,6381,3121,1420
127624,6381,168,2947
127625,6381,526,4137
127626,6381,5682,6037
127627,6381,1259,3941
127628,6381,5638,2343
127629,6381,6152,1072
127630,6381,3283,772
127631,6381,3680,3677
127632,6381,5776,1405
127633,6381,3656,2444
127634,6381,177,6539
127635,6381,4934,5993
127636,6381,1127,2205
127637,6381,6091,1621
127638,6381,1089,6009
127639,6381,4044,6566
127640,6382,4339,6494
127641,6382,4435,3299
127642,6382,3512,1777
127643,6382,472,6118
127644,6382,1030,4112
127645,6382,6495,73
127646,6382,2577,1900
127647,6382,2082,1372
127648,6382,4357,5493
127649,6382,5112,1967
127650,6382,5717,6254
127651,6382,466,1264
127652,6382,1191,2280
127653,6382,1488,4174
127654,6382,3752,2489
127655,6382,5277,1452
127656,6382,6576,6234
127657,6382,1450,5868
127658,6382,4778,6101
127659,6382,5876,1047
127660,6383,1718,3858
127661,6383,2468,6579
127662,6383,3539,256
127663,6383,1807,778
127664,6383,4534,119
127665,6383,3845,4589
127666,6383,3879,4454
127667,6383,4901,769
127668,6383,4383,4888
127669,6383,5367,3966
127670,6383,2287,4321
127671,6383,533,1147
127672,6383,5046,377
127673,6383,6392,5352
127674,6383,6440,4978
127675,6383,1664,1226
127676,6383,953,2313
127677,6383,3740,5013
127678,6383,3226,2210
127679,6383,1106,5643
127680,6384,6632,2310
127681,6384,5575,4407
127682,6384,5056,4767
127683,6384,1667,1365
127684,6384,5909,1697
127685,6384,2211,941
127686,6384,25,875
127687,6384,4821,1983
127688,6384,4504,2170
127689,6384,4566,5426
127690,6384,3050,5866
127691,6384,1572,4399
127692,6384,4977,3945
127693,6384,1133,2084
127694,6384,61,5946
127695,6384,1313,2373
127696,6384,2214,5730
127697,6384,4307,1032
127698,6384,1302,73
127699,6384,222,4562
127700,6385,616,892
127701,6385,1810,3479
127702,6385,1050,6405
127703,6385,2887,6357
127704,6385,3031,1223
127705,6385,4771,2367
127706,6385,3326,4584
127707,6385,4562,4808
127708,6385,558,1975
127709,6385,3081,335
127710,6385,3891,809
127711,6385,4620,5195
127712,6385,5516,4376
127713,6385,2287,2365
127714,6385,5164,938
127715,6385,1469,5228
127716,6385,4683,6173
127717,6385,1040,2319
127718,6385,5204,1770
127719,6385,3046,3444
127720,6386,5705,1791
127721,6386,6224,4299
127722,6386,90,2512
127723,6386,2426,327
127724,6386,3807,5413
127725,6386,6058,757
127726,6386,708,3996
127727,6386,2461,5661
127728,6386,6242,5819
127729,6386,4058,1902
127730,6386,2673,65
127731,6386,1089,1059
127732,6386,3865,1056
127733,6386,1103,6319
127734,6386,2483,2750
127735,6386,2809,3972
127736,6386,4414,2832
127737,6386,3974,266
127738,6386,1689,879
127739,6386,6461,2659
127740,6387,1604,4902
127741,6387,5253,436
127742,6387,6641,5705
127743,6387,5111,2259
127744,6387,435,2976
127745,6387,252,1098
127746,6387,4597,1073
127747,6387,3928,6688
127748,6387,6260,4098
127749,6387,6692,1023
127750,6387,2284,3604
127751,6387,185,3445
127752,6387,3405,4304
127753,6387,2520,935
127754,6387,1155,2043
127755,6387,5879,6660
127756,6387,1768,1158
127757,6387,1231,4106
127758,6387,5109,2012
127759,6387,5773,3181
127760,6388,6078,5875
127761,6388,353,1473
127762,6388,4224,3114
127763,6388,5009,2702
127764,6388,4981,772
127765,6388,2982,6025
127766,6388,1138,5724
127767,6388,6129,4547
127768,6388,2194,2771
127769,6388,1040,4922
127770,6388,6014,3156
127771,6388,2496,5650
127772,6388,1019,1431
127773,6388,2962,689
127774,6388,2369,3167
127775,6388,5385,1540
127776,6388,2058,1574
127777,6388,4185,2458
127778,6388,3023,406
127779,6388,4042,5061
127780,6389,4228,2257
127781,6389,2924,5440
127782,6389,3043,1117
127783,6389,4401,4484
127784,6389,2345,3513
127785,6389,2965,3135
127786,6389,4662,6008
127787,6389,4502,2561
127788,6389,2760,4400
127789,6389,6458,793
127790,6389,5926,6261
127791,6389,5245,1202
127792,6389,634,5071
127793,6389,6611,2311
127794,6389,2424,3649
127795,6389,4642,6064
127796,6389,125,1638
127797,6389,5377,5650
127798,6389,4472,6206
127799,6389,2394,929
127800,6390,2730,3784
127801,6390,3718,711
127802,6390,2151,5243
127803,6390,523,5232
127804,6390,5896,4464
127805,6390,3693,4631
127806,6390,5353,444
127807,6390,5181,1364
127808,6390,2776,144
127809,6390,4396,1065
127810,6390,486,1141
127811,6390,5863,2647
127812,6390,2097,1707
127813,6390,1845,4033
127814,6390,4507,4296
127815,6390,5781,4786
127816,6390,4837,6681
127817,6390,3132,5138
127818,6390,1344,2173
127819,6390,712,1354
127820,6391,2069,5526
127821,6391,2851,127
127822,6391,6687,4834
127823,6391,4420,2182
127824,6391,4004,5789
127825,6391,1377,1357
127826,6391,3224,4917
127827,6391,4461,6573
127828,6391,5571,6385
127829,6391,5435,3507
127830,6391,123,1304
127831,6391,4186,4319
127832,6391,4288,1174
127833,6391,299,6423
127834,6391,1807,1780
127835,6391,753,1004
127836,6391,1471,2479
127837,6391,4466,6219
127838,6391,4375,446
127839,6391,1566,4891
127840,6392,2028,1978
127841,6392,6381,1810
127842,6392,3531,5510
127843,6392,6373,5164
127844,6392,1170,1686
127845,6392,5886,2488
127846,6392,2971,4532
127847,6392,2521,4918
127848,6392,2193,607
127849,6392,1882,990
127850,6392,2812,2404
127851,6392,5609,5790
127852,6392,4708,5989
127853,6392,3030,277
127854,6392,4284,4368
127855,6392,5277,3583
127856,6392,1751,2768
127857,6392,3786,1765
127858,6392,3715,3719
127859,6392,4271,2300
127860,6393,1893,6588
127861,6393,225,2854
127862,6393,658,681
127863,6393,1890,713
127864,6393,2978,4600
127865,6393,5623,6013
127866,6393,2255,4609
127867,6393,5891,6737
127868,6393,841,262
127869,6393,280,5182
127870,6393,6347,369
127871,6393,2672,3480
127872,6393,5962,4806
127873,6393,2521,4830
127874,6393,5935,3970
127875,6393,791,1453
127876,6393,2532,4583
127877,6393,2525,2484
127878,6393,5277,2154
127879,6393,1476,5275
127880,6394,3776,1860
127881,6394,1099,6505
127882,6394,4210,3215
127883,6394,6487,5354
127884,6394,1445,4477
127885,6394,1287,4359
127886,6394,429,5614
127887,6394,6545,6384
127888,6394,6548,4064
127889,6394,1022,824
127890,6394,1799,2339
127891,6394,5448,5251
127892,6394,4630,1995
127893,6394,2656,1206
127894,6394,961,6717
127895,6394,1386,4375
127896,6394,5598,2154
127897,6394,780,5462
127898,6394,2304,4873
127899,6394,870,1807
127900,6395,2923,4265
127901,6395,3504,1800
127902,6395,2661,642
127903,6395,4576,2385
127904,6395,2472,1991
127905,6395,4438,2168
127906,6395,1295,4090
127907,6395,748,2780
127908,6395,1287,4986
127909,6395,6461,3315
127910,6395,1119,2615
127911,6395,3084,1402
127912,6395,4084,6097
127913,6395,1770,1362
127914,6395,4669,2187
127915,6395,2774,452
127916,6395,6215,3899
127917,6395,4625,2864
127918,6395,2620,512
127919,6395,5986,2242
127920,6396,6331,5232
127921,6396,4019,2689
127922,6396,2251,4632
127923,6396,4375,4686
127924,6396,230,2934
127925,6396,5031,728
127926,6396,4984,4310
127927,6396,4547,2627
127928,6396,2344,5235
127929,6396,1182,2770
127930,6396,5464,2262
127931,6396,3784,3573
127932,6396,5323,4020
127933,6396,5291,6254
127934,6396,6188,3594
127935,6396,266,3852
127936,6396,1752,3731
127937,6396,1187,566
127938,6396,1453,644
127939,6396,5710,6374
127940,6397,2393,2757
127941,6397,1008,3975
127942,6397,4307,839
127943,6397,5820,5142
127944,6397,2654,4491
127945,6397,4601,3430
127946,6397,349,1397
127947,6397,4753,2690
127948,6397,6446,3569
127949,6397,3517,2406
127950,6397,5140,1343
127951,6397,5407,1931
127952,6397,2785,2635
127953,6397,6378,807
127954,6397,1469,1602
127955,6397,4098,3298
127956,6397,2918,2088
127957,6397,5255,138
127958,6397,5546,1244
127959,6397,3714,4260
127960,6398,1893,2931
127961,6398,5677,2636
127962,6398,1838,2479
127963,6398,696,5218
127964,6398,4112,3698
127965,6398,2512,1997
127966,6398,1521,3214
127967,6398,3958,701
127968,6398,3727,2547
127969,6398,4579,5175
127970,6398,5278,4262
127971,6398,6131,5069
127972,6398,2939,2145
127973,6398,393,1465
127974,6398,1577,6741
127975,6398,5571,341
127976,6398,820,2605
127977,6398,4096,5432
127978,6398,5167,6618
127979,6398,4572,2371
127980,6399,1864,136
127981,6399,4510,2878
127982,6399,3859,5790
127983,6399,3474,3429
127984,6399,1920,2854
127985,6399,2062,5035
127986,6399,287,5263
127987,6399,3747,1244
127988,6399,3635,1120
127989,6399,6194,38
127990,6399,1691,4194
127991,6399,3433,1016
127992,6399,3967,1618
127993,6399,5457,3347
127994,6399,4680,5056
127995,6399,2802,6435
127996,6399,1457,3239
127997,6399,3252,3203
127998,6399,5865,6740
127999,6399,4107,4824
128000,6400,6007,2901
128001,6400,566,4989
128002,6400,5085,4626
128003,6400,3199,5831
128004,6400,1627,5856
128005,6400,6184,6173
128006,6400,5325,1477
128007,6400,5799,1953
128008,6400,5882,5399
128009,6400,526,2360
128010,6400,6525,6735
128011,6400,6320,6076
128012,6400,780,1837
128013,6400,5769,4964
128014,6400,6111,2252
128015,6400,3919,28
128016,6400,4797,5574
128017,6400,2539,4782
